species	state
2510	Pinguicula_rectifolia	2
2511	Pinguicula_zecheri	2
2512	Pinguicula_acuminata	2
2513	Pinguicula_moctezumae	6
2514	Pinguicula_colimensis	2
2515	Pinguicula_oblongiloba	2
2516	Pinguicula_reticulata	2
2517	Pinguicula_gypsicola	6
2518	Pinguicula_agnata	2
2519	Pinguicula_gigantea	2
2520	Pinguicula_ibarrae	2
2521	Pinguicula_lilacina	2
2522	Pinguicula_sharpii	2
2523	Pinguicula_cyclosecta	2
2524	Pinguicula_ehlersiae	2
2525	Pinguicula_dertosensis	2
2526	Pinguicula_debbertiana	2
2527	Pinguicula_jaumavensis	2
2528	Pinguicula_esseriana	2
2529	Pinguicula_jackiivar_parviflora	2
2530	Pinguicula_filifolia	1
2531	Pinguicula_cubensis	2
2532	Pinguicula_albida	2
2533	Pinguicula_bissei	2
2534	Pinguicula_benedicta	2
2535	Pinguicula_rotundiflora	2
2536	Pinguicula_gracilis	2
2537	Pinguicula_nivalis	2
2538	Pinguicula_immaculata	2
2539	Pinguicula_macrophylla	2
2540	Pinguicula_potosiensis	2
2541	Pinguicula_corsica	2
2542	Pinguicula_vallisneriifolia	6
2543	Pinguicula_longifolia_subsp_longifolia	6
2544	Pinguicula_nevadensis	6
2545	Pinguicula_mundi	2
2546	Pinguicula_fiorii	2
2547	Pinguicula_vulgaris	2
2548	Pinguicula_grandiflora	2
2549	Pinguicula_bohemica	2
2550	Pinguicula_macroceras	2
2551	Pinguicula_longifolia_subsp_caussensis	2
2552	Pinguicula_poldini	2
2553	Pinguicula_longifolia_subsp_reichenbachiana	6
2554	Pinguicula_leptoceras	2
2555	Pinguicula_antarctica	6
2556	Pinguicula_pumila	6
2557	Pinguicula_ionantha	6
2558	Pinguicula_planifolia	2
2559	Pinguicula_lutea	6
2560	Pinguicula_primuliflora	6
2561	Pinguicula_calyptrata	6
2562	Pinguicula_involuta	6
2563	Pinguicula_chuquisacensis	2
2564	Pinguicula_hirtiflora	6
2565	Pinguicula_lusitanica	6
2566	Pinguicula_variegata	2
2567	Pinguicula_ramosa	2
2568	Pinguicula_villosa	2
2569	Genlisea_uncinata	10
2570	Genlisea_aff_violence_giant	10
2571	Genlisea_sp_Itacambira	10
2572	Genlisea_violacea	10
2573	Genlisea_lobata	10
2574	Genlisea_barthlottii	10
2575	Genlisea_stapfii	10
2576	Genlisea_hispidula	10
2577	Genlisea_subviridis	10
2578	Genlisea_africana	10
2579	Genlisea_subglabra	10
2580	Genlisea_glandulosissima	10
2581	Genlisea_margaretae	10
2582	Genlisea_aurea	10
2583	Genlisea_glabra	10
2584	Genlisea_filiformis	10
2585	Genlisea_aff_filiformis	10
2586	Genlisea_repens	10
2587	Genlisea_roraimensis	10
2588	Genlisea_sp_Gran_Sabana	10
2589	Genlisea_guianensis	10
2590	Genlisea_spanariapoana	10
2591	Utricularia_uniflora	10
2592	Utricularia_sp_Fanged	10
2593	Utricularia_dunlopii	10
2594	Utricularia_wannani	10
2595	Utricularia_georgei	10
2596	Utricularia_kimberleyensis	10
2597	Utricularia_sp_Sandstone	10
2598	Utricularia_sp_Papilose	10
2599	Utricularia_kenneallyi	10
2600	Utricularia_tridactyla	10
2601	Utricularia_rhododactylos	10
2602	Utricularia_arnhemica	10
2603	Utricularia_quinquedentata	10
2604	Utricularia_capilliflora	10
2605	Utricularia_cheiranthos	10
2606	Utricularia_holtzei	10
2607	Utricularia_dunstaniae	10
2608	Utricularia_lowriei	10
2609	Utricularia_antennifera	10
2610	Utricularia_sp_Bearded	10
2611	Utricularia_kamienskii	10
2612	Utricularia_leptorhyncha	10
2613	Utricularia_lasiocaulis	10
2614	Utricularia_sp_Foster	10
2615	Utricularia_ameliae	10
2616	Utricularia_fenshamii	10
2617	Utricularia_sp_Nowra	10
2618	Utricularia_beaugleholei	10
2619	Utricularia_beaugleholei_ssp_A	10
2620	Utricularia_beaugleholei_ssp_A	10
2621	Utricularia_novae-zelandiae	10
2622	Utricularia_dichotoma	10
2623	Utricularia_monanthos	10
2624	Utricularia_barkeri	10
2625	Utricularia_grampiana	10
2626	Utricularia_byrneana	10
2627	Utricularia_tubulata	10
2628	Utricularia_triflora	10
2629	Utricularia_albiflora	10
2630	Utricularia_terrae-reginae	10
2631	Utricularia_singeriana	10
2632	Utricularia_sp_Theda	10
2633	Utricularia_hamiltonii	10
2634	Utricularia_sp_Kununurra	10
2635	Utricularia_linearis	10
2636	Utricularia_blackmanii	10
2637	Utricularia_fistulosa	10
2638	Utricularia_paulineae	10
2639	Utricularia_menziesii	10
2640	Utricularia_violacea	10
2641	Utricularia_petertaylorii	10
2642	Utricularia_inaequalis	10
2643	Utricularia_benthamii	10
2644	Utricularia_helix	10
2645	Utricularia_volubilis	10
2646	Utricularia_westonii	10
2647	Utricularia_tenella	10
2648	Utricularia_multifida	10
